customer_city,customer_state,total_orders,delivered_orders,cancelled_orders,total_spent,average_order_value,maximum_order_value,minimum_order_value,average_payment_installments,preferred_payment_type,total_items_purchased,unique_products,unique_categories,favorite_category,average_items_per_order,average_review_score,average_delivery_days,average_delivery_delay,on_time_delivery_rate,delayed_delivery_rate,customer_tenure_days,purchase_frequency,average_purchase_gap,spending_intensity,repeat_customer,cancel_rate,one_time_buyer,high_spender,delivery_delay_category,churn_flag,predicted_churn,churn_probability,risk_segment
feira de santana,BA,1,1,0,77.98,77.98,77.98,77.98,3.0,credit_card,1.0,1.0,1.0,brinquedos,1.0,3.0,10.0,-21.0,1.0,0.0,0,1.0,0.0,77.98,0,0.0,1,0,Early Delivery,1,1,0.8348935,High Risk
belo horizonte,MG,1,1,0,126.26,126.26,126.26,126.26,10.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,2.0,8.0,-14.0,1.0,0.0,0,1.0,0.0,126.26,0,0.0,1,1,Slightly Early,1,1,0.82809395,High Risk
palhoca,SC,1,1,0,167.41,167.41,167.41,167.41,2.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,1.0,6.0,-16.0,1.0,0.0,0,1.0,0.0,167.41,0,0.0,1,1,Slightly Early,1,1,0.6466615,Medium Risk
lagoa santa,MG,1,1,0,76.57,76.57,76.57,76.57,2.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,8.0,-18.0,1.0,0.0,0,1.0,0.0,76.57,0,0.0,1,0,Slightly Early,1,1,0.74703366,High Risk
vitoria,ES,2,2,0,278.72,139.36,163.72,115.0,1.0,voucher,4.0,3.0,2.0,esporte_lazer,2.0,5.0,8.0,-16.5,1.0,0.0,76,0.03,38.0,139.36,1,0.0,0,1,Slightly Early,1,1,0.54716057,Medium Risk
sao paulo,SP,1,1,0,309.32,309.32,309.32,309.32,10.0,credit_card,1.0,1.0,1.0,automotivo,1.0,3.0,22.0,2.0,0.0,1.0,0,1.0,0.0,309.32,0,0.0,1,1,Delayed,1,1,0.9056008,High Risk
timbauba,PE,1,1,0,39.62,39.62,39.62,39.62,1.0,boleto,1.0,1.0,1.0,perfumaria,1.0,3.0,16.0,-13.0,1.0,0.0,0,1.0,0.0,39.62,0,0.0,1,0,Slightly Early,1,1,0.8507998,High Risk
vila velha,ES,1,1,0,141.43,70.715,125.67,15.76,1.0,credit_card,1.0,1.0,1.0,telefonia_fixa,1.0,1.0,24.0,-4.0,1.0,0.0,0,1.0,0.0,141.43,0,0.0,1,1,On Time,1,1,0.8641075,High Risk
maceio,AL,1,1,0,78.19,78.19,78.19,78.19,3.0,credit_card,1.0,1.0,1.0,perfumaria,1.0,1.0,43.0,13.0,0.0,1.0,0,1.0,0.0,78.19,0,0.0,1,0,Highly Delayed,1,1,0.9306701,High Risk
bauru,SP,1,1,0,31.75,31.75,31.75,31.75,2.0,credit_card,1.0,1.0,1.0,eletrodomesticos,1.0,3.0,9.0,-10.0,1.0,0.0,0,1.0,0.0,31.75,0,0.0,1,0,Slightly Early,1,1,0.8494439,High Risk
sao bernardo do campo,SP,1,1,0,94.21,94.21,94.21,94.21,4.0,credit_card,1.0,1.0,1.0,fashion_bolsas_e_acessorios,1.0,5.0,12.0,-12.0,1.0,0.0,0,1.0,0.0,94.21,0,0.0,1,0,Slightly Early,1,1,0.8784731,High Risk
parnaiba,PI,1,1,0,107.94,107.94,107.94,107.94,1.0,boleto,1.0,1.0,1.0,beleza_saude,1.0,5.0,17.0,-11.0,1.0,0.0,0,1.0,0.0,107.94,0,0.0,1,0,Slightly Early,1,1,0.81749654,High Risk
sao paulo,SP,1,1,0,112.02,112.02,112.02,112.02,1.0,boleto,1.0,1.0,1.0,artes,1.0,5.0,10.0,-1.0,1.0,0.0,0,1.0,0.0,112.02,0,0.0,1,1,On Time,0,0,0.12260126,Low Risk
sao carlos,SP,1,1,0,37.84,37.84,37.84,37.84,1.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,6.0,-7.0,1.0,0.0,0,1.0,0.0,37.84,0,0.0,1,0,On Time,0,1,0.53517205,Medium Risk
montezuma,MG,1,1,0,44.09,44.09,44.09,44.09,1.0,credit_card,1.0,1.0,1.0,market_place,1.0,4.0,12.0,-14.0,1.0,0.0,0,1.0,0.0,44.09,0,0.0,1,0,Slightly Early,1,1,0.89024514,High Risk
campinas,SP,1,1,0,284.09,284.09,284.09,284.09,8.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,5.0,10.0,-4.0,1.0,0.0,0,1.0,0.0,284.09,0,0.0,1,1,On Time,0,1,0.7206049,High Risk
cordeiropolis,SP,1,1,0,198.48,198.48,198.48,198.48,10.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,9.0,-13.0,1.0,0.0,0,1.0,0.0,198.48,0,0.0,1,1,Slightly Early,1,1,0.79566693,High Risk
sao luis,MA,1,1,0,81.12,81.12,81.12,81.12,8.0,credit_card,1.0,1.0,1.0,automotivo,1.0,5.0,16.0,-18.0,1.0,0.0,0,1.0,0.0,81.12,0,0.0,1,0,Slightly Early,1,1,0.821727,High Risk
tres coracoes,MG,1,1,0,111.02,111.02,111.02,111.02,5.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,11.0,-12.0,1.0,0.0,0,1.0,0.0,111.02,0,0.0,1,1,Slightly Early,1,1,0.848603,High Risk
caieiras,SP,1,1,0,52.78,52.78,52.78,52.78,2.0,credit_card,1.0,1.0,1.0,fashion_bolsas_e_acessorios,1.0,1.0,3.0,-10.0,1.0,0.0,0,1.0,0.0,52.78,0,0.0,1,0,Slightly Early,1,1,0.72304255,High Risk
salto,SP,1,1,0,61.59,61.59,61.59,61.59,2.0,credit_card,1.0,1.0,1.0,papelaria,1.0,5.0,6.0,-13.0,1.0,0.0,0,1.0,0.0,61.59,0,0.0,1,0,Slightly Early,1,1,0.7390676,High Risk
sao paulo,SP,1,1,0,410.61,410.61,410.61,410.61,1.0,boleto,1.0,1.0,1.0,relogios_presentes,1.0,5.0,8.0,-6.0,1.0,0.0,0,1.0,0.0,410.61,0,0.0,1,1,On Time,1,1,0.60042477,Medium Risk
piracicaba,SP,1,1,0,32.38,32.38,32.38,32.38,2.0,credit_card,1.0,1.0,1.0,eletronicos,1.0,5.0,13.0,-16.0,1.0,0.0,0,1.0,0.0,32.38,0,0.0,1,0,Slightly Early,1,1,0.86142373,High Risk
guacui,ES,1,1,0,76.86,76.86,76.86,76.86,2.0,credit_card,1.0,1.0,1.0,ferramentas_jardim,1.0,5.0,21.0,-2.0,1.0,0.0,0,1.0,0.0,76.86,0,0.0,1,0,On Time,0,1,0.8967831,High Risk
tres passos,RS,1,1,0,32.09,32.09,32.09,32.09,1.0,boleto,1.0,1.0,1.0,telefonia,1.0,3.0,7.0,-26.0,1.0,0.0,0,1.0,0.0,32.09,0,0.0,1,0,Early Delivery,1,1,0.6445146,Medium Risk
juiz de fora,MG,1,1,0,48.3,48.3,48.3,48.3,4.0,credit_card,1.0,1.0,1.0,telefonia,1.0,5.0,5.0,-13.0,1.0,0.0,0,1.0,0.0,48.3,0,0.0,1,0,Slightly Early,0,0,0.46948308,Medium Risk
unai,MG,1,1,0,96.92,96.92,96.92,96.92,1.0,voucher,1.0,1.0,1.0,malas_acessorios,1.0,5.0,5.0,-14.0,1.0,0.0,0,1.0,0.0,96.92,0,0.0,1,0,Slightly Early,1,1,0.6971272,Medium Risk
sao paulo,SP,1,1,0,37.77,37.77,37.77,37.77,1.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,5.0,-8.0,1.0,0.0,0,1.0,0.0,37.77,0,0.0,1,0,On Time,1,1,0.6453644,Medium Risk
arapongas,PR,1,1,0,63.99,63.99,63.99,63.99,1.0,debit_card,1.0,1.0,1.0,beleza_saude,1.0,1.0,42.0,22.0,0.0,1.0,0,1.0,0.0,63.99,0,0.0,1,0,Highly Delayed,1,1,0.88996553,High Risk
sao paulo,SP,1,1,0,86.15,86.15,86.15,86.15,3.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,4.0,6.0,-13.0,1.0,0.0,0,1.0,0.0,86.15,0,0.0,1,0,Slightly Early,1,1,0.73309284,High Risk
sao paulo,SP,1,1,0,968.51,968.51,968.51,968.51,1.0,boleto,3.0,3.0,1.0,informatica_acessorios,3.0,1.0,9.0,-20.0,1.0,0.0,0,1.0,0.0,968.51,0,0.0,1,1,Early Delivery,1,1,0.8408993,High Risk
fortaleza,CE,1,1,0,55.63,55.63,55.63,55.63,1.0,credit_card,1.0,1.0,1.0,papelaria,1.0,1.0,75.0,47.0,0.0,1.0,0,1.0,0.0,55.63,0,0.0,1,0,Highly Delayed,1,1,0.9291914,High Risk
curitiba,PR,2,2,0,133.01,66.505,78.01,55.0,6.0,credit_card,2.0,2.0,2.0,beleza_saude,1.0,5.0,13.5,-8.5,1.0,0.0,152,0.01,76.0,66.5,1,0.0,0,1,On Time,1,1,0.51995873,Medium Risk
toledo,PR,1,1,0,141.04,141.04,141.04,141.04,5.0,credit_card,1.0,1.0,1.0,perfumaria,1.0,3.0,10.0,-15.0,1.0,0.0,0,1.0,0.0,141.04,0,0.0,1,1,Slightly Early,0,1,0.7663856,High Risk
curitiba,PR,1,1,0,89.17,89.17,89.17,89.17,1.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,3.0,2.0,-20.0,1.0,0.0,0,1.0,0.0,89.17,0,0.0,1,0,Early Delivery,1,1,0.62038547,Medium Risk
sao paulo,SP,1,1,0,472.41,472.41,472.41,472.41,1.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,7.0,-19.0,1.0,0.0,0,1.0,0.0,472.41,0,0.0,1,1,Slightly Early,1,1,0.68036467,Medium Risk
araucaria,PR,2,2,0,340.68,170.34,170.86,169.82,9.0,credit_card,2.0,2.0,2.0,cama_mesa_banho,1.0,5.0,4.5,-20.5,1.0,0.0,320,0.01,160.0,170.34,1,0.0,0,1,Early Delivery,0,1,0.6227255,Medium Risk
sao paulo,SP,1,1,0,66.78,66.78,66.78,66.78,1.0,credit_card,1.0,1.0,1.0,fashion_bolsas_e_acessorios,1.0,5.0,3.0,-8.0,1.0,0.0,0,1.0,0.0,66.78,0,0.0,1,0,On Time,1,1,0.6508372,Medium Risk
sao paulo,SP,1,1,0,23.36,23.36,23.36,23.36,1.0,debit_card,1.0,1.0,1.0,bebidas,1.0,5.0,3.0,-8.0,1.0,0.0,0,1.0,0.0,23.36,0,0.0,1,0,On Time,0,0,0.47587714,Medium Risk
brasilia,DF,1,1,0,75.08,37.54,68.57,6.51,2.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,4.0,12.0,-7.0,1.0,0.0,0,1.0,0.0,75.08,0,0.0,1,0,On Time,1,1,0.6467251,Medium Risk
niteroi,RJ,1,0,0,71.58,71.58,71.58,71.58,7.0,credit_card,2.0,1.0,1.0,Unknown,2.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,71.58,0,0.0,1,0,On Time,1,1,0.9292907,High Risk
rio de janeiro,RJ,1,0,0,516.32,516.32,516.32,516.32,10.0,credit_card,0.0,0.0,0.0,Unknown,0.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,516.32,0,0.0,1,1,On Time,1,1,0.9539542,High Risk
sao paulo,SP,1,1,0,52.37,52.37,52.37,52.37,1.0,boleto,1.0,1.0,1.0,esporte_lazer,1.0,4.0,16.0,-7.0,1.0,0.0,0,1.0,0.0,52.37,0,0.0,1,0,On Time,1,1,0.910773,High Risk
franca,SP,1,1,0,104.86,104.86,104.86,104.86,10.0,credit_card,1.0,1.0,1.0,moveis_escritorio,1.0,2.0,54.0,-12.0,1.0,0.0,0,1.0,0.0,104.86,0,0.0,1,0,Slightly Early,1,1,0.94302464,High Risk
teresina,PI,1,1,0,111.32,111.32,111.32,111.32,2.0,credit_card,2.0,1.0,1.0,moveis_decoracao,2.0,1.0,31.0,8.0,0.0,1.0,0,1.0,0.0,111.32,0,0.0,1,1,Delayed,1,1,0.8023299,High Risk
teresopolis,RJ,1,1,0,100.33,100.33,100.33,100.33,1.0,boleto,1.0,1.0,1.0,livros_tecnicos,1.0,5.0,10.0,-19.0,1.0,0.0,0,1.0,0.0,100.33,0,0.0,1,0,Slightly Early,0,1,0.69035506,Medium Risk
varjota,CE,1,1,0,253.99,253.99,253.99,253.99,5.0,credit_card,1.0,1.0,1.0,automotivo,1.0,3.0,20.0,-14.0,1.0,0.0,0,1.0,0.0,253.99,0,0.0,1,1,Slightly Early,1,1,0.797903,High Risk
pelotas,RS,1,1,0,139.8,139.8,139.8,139.8,1.0,boleto,2.0,1.0,1.0,moveis_decoracao,2.0,2.0,12.0,-15.0,1.0,0.0,0,1.0,0.0,139.8,0,0.0,1,1,Slightly Early,0,1,0.7261465,High Risk
guarapuava,PR,1,1,0,158.8,158.8,158.8,158.8,6.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,3.0,-12.0,1.0,0.0,0,1.0,0.0,158.8,0,0.0,1,1,Slightly Early,0,0,0.39435428,Low Risk
barueri,SP,1,1,0,208.46,208.46,208.46,208.46,10.0,credit_card,1.0,1.0,1.0,relogios_presentes,1.0,3.0,2.0,-11.0,1.0,0.0,0,1.0,0.0,208.46,0,0.0,1,1,Slightly Early,0,1,0.71259314,High Risk
governador valadares,MG,1,1,0,155.74,155.74,155.74,155.74,1.0,credit_card,1.0,1.0,1.0,brinquedos,1.0,5.0,13.0,-15.0,1.0,0.0,0,1.0,0.0,155.74,0,0.0,1,1,Slightly Early,1,1,0.913803,High Risk
sao paulo,SP,1,1,0,37.68,37.68,37.68,37.68,1.0,credit_card,1.0,1.0,1.0,livros_tecnicos,1.0,4.0,1.0,-13.0,1.0,0.0,0,1.0,0.0,37.68,0,0.0,1,0,Slightly Early,1,1,0.5440442,Medium Risk
rio das flores,RJ,1,1,0,137.57,137.57,137.57,137.57,1.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,4.0,23.0,-4.0,1.0,0.0,0,1.0,0.0,137.57,0,0.0,1,1,On Time,1,1,0.9089091,High Risk
sao paulo,SP,2,2,0,356.85,178.425,336.0,20.85,1.0,boleto,2.0,2.0,2.0,esporte_lazer,1.0,5.0,6.5,-7.5,1.0,0.0,340,0.01,170.0,178.42,1,0.0,0,1,On Time,0,0,0.27535436,Low Risk
niteroi,RJ,1,1,0,96.98,96.98,96.98,96.98,1.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,3.0,26.0,-4.0,1.0,0.0,0,1.0,0.0,96.98,0,0.0,1,0,On Time,1,1,0.9205862,High Risk
tres fronteiras,SP,1,1,0,83.0,83.0,83.0,83.0,8.0,credit_card,1.0,1.0,1.0,bebes,1.0,5.0,3.0,-19.0,1.0,0.0,0,1.0,0.0,83.0,0,0.0,1,0,Slightly Early,1,1,0.6912303,Medium Risk
araruama,RJ,1,1,0,55.74,55.74,55.74,55.74,1.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,10.0,-14.0,1.0,0.0,0,1.0,0.0,55.74,0,0.0,1,0,Slightly Early,1,1,0.7646069,High Risk
braganca paulista,SP,1,1,0,335.47,335.47,335.47,335.47,10.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,7.0,-13.0,1.0,0.0,0,1.0,0.0,335.47,0,0.0,1,1,Slightly Early,1,1,0.77028644,High Risk
limeira,SP,1,1,0,40.58,40.58,40.58,40.58,1.0,credit_card,1.0,1.0,1.0,informatica_acessorios,1.0,5.0,10.0,-13.0,1.0,0.0,0,1.0,0.0,40.58,0,0.0,1,0,Slightly Early,0,1,0.8662182,High Risk
santo andre,SP,1,1,0,120.09,120.09,120.09,120.09,5.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,7.0,-27.0,1.0,0.0,0,1.0,0.0,120.09,0,0.0,1,1,Early Delivery,0,0,0.45616078,Medium Risk
franco da rocha,SP,1,1,0,262.1,131.04999999999998,199.98,62.12,1.0,credit_card,2.0,1.0,1.0,moveis_escritorio,2.0,3.0,11.0,-15.0,1.0,0.0,0,1.0,0.0,262.1,0,0.0,1,1,Slightly Early,1,1,0.8364306,High Risk
ervalia,MG,1,1,0,148.44,148.44,148.44,148.44,5.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,12.0,-13.0,1.0,0.0,0,1.0,0.0,148.44,0,0.0,1,1,Slightly Early,0,1,0.84970385,High Risk
presidente prudente,SP,1,1,0,156.64,156.64,156.64,156.64,4.0,credit_card,1.0,1.0,1.0,brinquedos,1.0,5.0,8.0,-16.0,1.0,0.0,0,1.0,0.0,156.64,0,0.0,1,1,Slightly Early,1,1,0.86488384,High Risk
bacabal,MA,1,1,0,1479.51,1479.51,1479.51,1479.51,8.0,credit_card,1.0,1.0,1.0,pcs,1.0,5.0,13.0,-11.0,1.0,0.0,0,1.0,0.0,1479.51,0,0.0,1,1,Slightly Early,1,1,0.8770685,High Risk
itaborai,RJ,1,0,0,53.1,53.1,53.1,53.1,2.0,credit_card,1.0,1.0,1.0,consoles_games,1.0,5.0,0.0,0.0,0.0,1.0,0,1.0,0.0,53.1,0,0.0,1,0,On Time,1,1,0.82572824,High Risk
araguaina,TO,1,1,0,472.54,236.27,300.0,172.54,2.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,5.0,17.0,-13.0,1.0,0.0,0,1.0,0.0,472.54,0,0.0,1,1,Slightly Early,1,1,0.8443834,High Risk
uberlandia,MG,1,1,0,251.68,251.68,251.68,251.68,1.0,boleto,4.0,1.0,1.0,livros_interesse_geral,4.0,5.0,24.0,-5.0,1.0,0.0,0,1.0,0.0,251.68,0,0.0,1,1,On Time,1,1,0.8989693,High Risk
osasco,SP,1,1,0,166.35,166.35,166.35,166.35,1.0,boleto,1.0,1.0,1.0,moveis_decoracao,1.0,5.0,6.0,-12.0,1.0,0.0,0,1.0,0.0,166.35,0,0.0,1,1,Slightly Early,0,1,0.68436414,Medium Risk
eusebio,CE,1,1,0,41.53,41.53,41.53,41.53,4.0,credit_card,1.0,1.0,1.0,informatica_acessorios,1.0,5.0,11.0,-20.0,1.0,0.0,0,1.0,0.0,41.53,0,0.0,1,0,Early Delivery,0,1,0.80397964,High Risk
sao jose dos campos,SP,1,1,0,87.38,87.38,87.38,87.38,2.0,credit_card,2.0,1.0,1.0,bebes,2.0,5.0,6.0,-4.0,1.0,0.0,0,1.0,0.0,87.38,0,0.0,1,0,On Time,0,0,0.27793598,Low Risk
sao jose dos campos,SP,1,1,0,280.12,280.12,280.12,280.12,1.0,credit_card,1.0,1.0,1.0,moveis_decoracao,1.0,1.0,21.0,2.0,0.0,1.0,0,1.0,0.0,280.12,0,0.0,1,1,Delayed,1,1,0.8182668,High Risk
sao paulo,SP,1,0,0,155.34,155.34,155.34,155.34,8.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,155.34,0,0.0,1,1,On Time,1,1,0.7211118,High Risk
fortaleza,CE,1,1,0,47.75,47.75,47.75,47.75,1.0,credit_card,1.0,1.0,1.0,fashion_bolsas_e_acessorios,1.0,5.0,8.0,-27.0,1.0,0.0,0,1.0,0.0,47.75,0,0.0,1,0,Early Delivery,0,1,0.7009176,High Risk
guaxupe,MG,1,1,0,197.1,197.1,197.1,197.1,8.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,4.0,21.0,0.0,1.0,0.0,0,1.0,0.0,197.1,0,0.0,1,1,On Time,1,1,0.74957544,High Risk
rio de janeiro,RJ,1,1,0,26.44,26.44,26.44,26.44,1.0,credit_card,1.0,1.0,1.0,perfumaria,1.0,5.0,1.0,-17.0,1.0,0.0,0,1.0,0.0,26.44,0,0.0,1,0,Slightly Early,1,1,0.82304627,High Risk
marilia,SP,1,1,0,97.69,97.69,97.69,97.69,9.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,4.0,4.0,-17.0,1.0,0.0,0,1.0,0.0,97.69,0,0.0,1,0,Slightly Early,0,1,0.74406916,High Risk
lauro de freitas,BA,1,1,0,159.12,159.12,159.12,159.12,3.0,credit_card,2.0,1.0,1.0,cool_stuff,2.0,1.0,36.0,7.0,0.0,1.0,0,1.0,0.0,159.12,0,0.0,1,1,Delayed,1,1,0.84293807,High Risk
sao roque do canaa,ES,1,1,0,52.53,52.53,52.53,52.53,1.0,credit_card,1.0,1.0,1.0,fashion_bolsas_e_acessorios,1.0,1.0,41.0,20.0,0.0,1.0,0,1.0,0.0,52.53,0,0.0,1,0,Highly Delayed,1,1,0.92751807,High Risk
campanha,MG,1,1,0,147.31,147.31,147.31,147.31,1.0,boleto,1.0,1.0,1.0,beleza_saude,1.0,5.0,17.0,-16.0,1.0,0.0,0,1.0,0.0,147.31,0,0.0,1,1,Slightly Early,1,1,0.7708692,High Risk
rio de janeiro,RJ,1,1,0,98.04,98.04,98.04,98.04,1.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,11.0,-29.0,1.0,0.0,0,1.0,0.0,98.04,0,0.0,1,0,Early Delivery,1,0,0.29839078,Low Risk
pirapozinho,SP,2,2,0,426.5,213.25,263.8,162.7,1.0,boleto,2.0,2.0,1.0,automotivo,1.0,5.0,11.0,-7.0,1.0,0.0,59,0.03,29.5,213.25,1,0.0,0,1,On Time,1,1,0.7648614,High Risk
ibira,SP,1,1,0,173.68,173.68,173.68,173.68,2.0,credit_card,1.0,1.0,1.0,papelaria,1.0,5.0,3.0,-14.0,1.0,0.0,0,1.0,0.0,173.68,0,0.0,1,1,Slightly Early,0,1,0.64392185,Medium Risk
salvador,BA,1,0,0,157.28,157.28,157.28,157.28,3.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,157.28,0,0.0,1,1,On Time,1,1,0.792306,High Risk
curitiba,PR,1,1,0,264.39,264.39,264.39,264.39,5.0,credit_card,1.0,1.0,1.0,relogios_presentes,1.0,5.0,10.0,-20.0,1.0,0.0,0,1.0,0.0,264.39,0,0.0,1,1,Early Delivery,1,1,0.662046,Medium Risk
sao paulo,SP,1,1,0,125.05,125.05,125.05,125.05,1.0,credit_card,1.0,1.0,1.0,cool_stuff,1.0,4.0,12.0,-20.0,1.0,0.0,0,1.0,0.0,125.05,0,0.0,1,1,Early Delivery,0,1,0.8846678,High Risk
belo horizonte,MG,1,1,0,53.1,53.1,53.1,53.1,5.0,credit_card,1.0,1.0,1.0,perfumaria,1.0,5.0,9.0,-12.0,1.0,0.0,0,1.0,0.0,53.1,0,0.0,1,0,Slightly Early,1,1,0.8076514,High Risk
sao paulo,SP,1,1,0,165.48,165.48,165.48,165.48,1.0,boleto,1.0,1.0,1.0,informatica_acessorios,1.0,4.0,8.0,-19.0,1.0,0.0,0,1.0,0.0,165.48,0,0.0,1,1,Slightly Early,1,1,0.7821247,High Risk
marilandia,ES,1,1,0,198.13,99.065,100.0,98.13,2.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,3.0,20.0,-1.0,1.0,0.0,0,1.0,0.0,198.13,0,0.0,1,1,On Time,1,1,0.83101636,High Risk
porto alegre,RS,1,1,0,65.01,65.01,65.01,65.01,1.0,credit_card,1.0,1.0,1.0,bebes,1.0,3.0,33.0,0.0,1.0,0.0,0,1.0,0.0,65.01,0,0.0,1,0,On Time,1,1,0.9136966,High Risk
sao goncalo,RJ,1,1,0,107.62,107.62,107.62,107.62,1.0,debit_card,1.0,1.0,1.0,esporte_lazer,1.0,5.0,2.0,-12.0,1.0,0.0,0,1.0,0.0,107.62,0,0.0,1,0,Slightly Early,0,0,0.4005193,Medium Risk
belo horizonte,MG,1,1,0,50.1,50.1,50.1,50.1,1.0,credit_card,1.0,1.0,1.0,fashion_bolsas_e_acessorios,1.0,5.0,8.0,-21.0,1.0,0.0,0,1.0,0.0,50.1,0,0.0,1,0,Early Delivery,1,1,0.78608084,High Risk
barbacena,MG,1,1,0,34.59,34.59,34.59,34.59,1.0,credit_card,1.0,1.0,1.0,bebidas,1.0,5.0,5.0,-23.0,1.0,0.0,0,1.0,0.0,34.59,0,0.0,1,0,Early Delivery,1,1,0.56494,Medium Risk
catende,PE,1,1,0,113.89,113.89,113.89,113.89,3.0,credit_card,1.0,1.0,1.0,fashion_calcados,1.0,5.0,32.0,-10.0,1.0,0.0,0,1.0,0.0,113.89,0,0.0,1,1,Slightly Early,1,1,0.83366185,High Risk
boa vista,RR,1,1,0,47.92,47.92,47.92,47.92,1.0,boleto,1.0,1.0,1.0,telefonia,1.0,4.0,18.0,-22.0,1.0,0.0,0,1.0,0.0,47.92,0,0.0,1,0,Early Delivery,1,1,0.80013955,High Risk
sao paulo,SP,1,1,0,107.94,107.94,107.94,107.94,1.0,boleto,1.0,1.0,1.0,automotivo,1.0,5.0,8.0,-3.0,1.0,0.0,0,1.0,0.0,107.94,0,0.0,1,0,On Time,1,0,0.44630188,Medium Risk
almirante tamandare,PR,1,1,0,29.0,29.0,29.0,29.0,1.0,credit_card,1.0,1.0,1.0,telefonia,1.0,5.0,14.0,-7.0,1.0,0.0,0,1.0,0.0,29.0,0,0.0,1,0,On Time,1,1,0.8893615,High Risk
santos,SP,1,1,0,55.64,55.64,55.64,55.64,5.0,credit_card,1.0,1.0,1.0,moveis_decoracao,1.0,5.0,9.0,-9.0,1.0,0.0,0,1.0,0.0,55.64,0,0.0,1,0,On Time,1,1,0.82004136,High Risk
rio de janeiro,RJ,1,1,0,68.05,68.05,68.05,68.05,1.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,5.0,9.0,-8.0,1.0,0.0,0,1.0,0.0,68.05,0,0.0,1,0,On Time,0,1,0.7511219,High Risk
sao paulo,SP,1,1,0,189.56,189.56,189.56,189.56,3.0,credit_card,1.0,1.0,1.0,automotivo,1.0,5.0,3.0,-11.0,1.0,0.0,0,1.0,0.0,189.56,0,0.0,1,1,Slightly Early,1,1,0.69387794,Medium Risk
sao joao de meriti,RJ,1,1,0,109.63,54.815,97.38,12.25,1.0,credit_card,1.0,1.0,1.0,automotivo,1.0,5.0,4.0,-15.0,1.0,0.0,0,1.0,0.0,109.63,0,0.0,1,1,Slightly Early,0,1,0.5842432,Medium Risk
maceio,AL,1,1,0,118.99,118.99,118.99,118.99,1.0,debit_card,1.0,1.0,1.0,moveis_sala,1.0,4.0,23.0,-7.0,1.0,0.0,0,1.0,0.0,118.99,0,0.0,1,1,On Time,0,1,0.68035793,Medium Risk
sao paulo,SP,1,1,0,62.37,62.37,62.37,62.37,3.0,credit_card,1.0,1.0,1.0,papelaria,1.0,1.0,6.0,-16.0,1.0,0.0,0,1.0,0.0,62.37,0,0.0,1,0,Slightly Early,1,1,0.74304545,High Risk
rio de janeiro,RJ,1,1,0,104.7,104.7,104.7,104.7,5.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,13.0,-13.0,1.0,0.0,0,1.0,0.0,104.7,0,0.0,1,0,Slightly Early,1,1,0.9137342,High Risk
sao caetano do sul,SP,1,1,0,48.21,48.21,48.21,48.21,4.0,credit_card,1.0,1.0,1.0,ferramentas_jardim,1.0,5.0,7.0,-4.0,1.0,0.0,0,1.0,0.0,48.21,0,0.0,1,0,On Time,0,0,0.40502387,Medium Risk
orleans,SC,1,1,0,291.12,291.12,291.12,291.12,10.0,credit_card,1.0,1.0,1.0,brinquedos,1.0,5.0,11.0,-14.0,1.0,0.0,0,1.0,0.0,291.12,0,0.0,1,1,Slightly Early,1,1,0.8928099,High Risk
